timestamp,cell1_v,cell2_v,cell3_v,loadcell1,loadcell2,pack_v,rpm1,rpm2,throttle1,throttle2
2026-04-05T09:52:50.150,4.071,4.093,4.098,9,-14,12.262,0,0,0.0,0.0
2026-04-05T09:52:50.150,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:50.150,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:50.436,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:50.436,4.072,4.093,4.097,9,-14,12.262,0,0,0.0,0.0
2026-04-05T09:52:50.544,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:50.544,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:50.717,4.072,4.093,4.097,9,-14,12.262,0,0,0.0,0.0
2026-04-05T09:52:50.717,4.072,4.093,4.098,9,-15,12.263,0,0,0.0,0.0
2026-04-05T09:52:50.867,4.072,4.093,4.097,9,-14,12.262,0,0,0.0,0.0
2026-04-05T09:52:50.867,4.072,4.093,4.097,9,-14,12.262,0,0,0.0,0.0
2026-04-05T09:52:51.214,4.073,4.093,4.098,9,-14,12.264,0,0,0.0,0.0
2026-04-05T09:52:51.214,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:51.214,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:51.452,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:51.452,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:51.452,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:51.734,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:51.734,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:51.734,4.073,4.092,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:51.884,4.073,4.093,4.098,9,-14,12.264,0,0,0.0,0.0
2026-04-05T09:52:51.884,4.073,4.093,4.098,9,-14,12.264,0,0,0.0,0.0
2026-04-05T09:52:52.210,4.072,4.093,4.098,9,-15,12.263,0,0,0.0,0.0
2026-04-05T09:52:52.210,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:52.210,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:52.435,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:52.435,4.071,4.094,4.097,9,-14,12.262,0,0,0.0,0.0
2026-04-05T09:52:52.435,4.071,4.093,4.098,9,-14,12.262,0,0,0.0,0.0
2026-04-05T09:52:52.691,4.071,4.093,4.098,9,-14,12.262,0,0,0.0,0.0
2026-04-05T09:52:52.691,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:52.691,4.072,4.093,4.097,9,-14,12.262,0,0,0.0,0.0
2026-04-05T09:52:52.848,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:52.848,4.072,4.093,4.098,9,-14,12.263,0,0,0.0,0.0
2026-04-05T09:52:53.138,4.071,4.094,4.097,9,-15,12.262,0,0,0.0,0.0
2026-04-05T09:52:53.138,4.071,4.093,4.098,9,-15,12.262,0,0,0.0,0.0
2026-04-05T09:52:53.138,4.071,4.093,4.098,9,-14,12.262,0,0,0.0,0.0
